Id,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Definition,Circulation Active Month,Circulation Active Year,Notice Preference Definition,Provided Email Address,Year Patron Registered,Outside of County,Supervisor District
4771,ADULT,8,23,35 to 44 years,Mission,August,2015,email,TRUE,2008,FALSE,9
4772,ADULT,51,28,45 to 54 years,Presidio,May,2016,email,TRUE,2003,FALSE,
4773,ADULT,4,4,35 to 44 years,Mission Bay,December,2014,email,TRUE,2014,FALSE,6
4774,ADULT,1,0,25 to 34 years,Glen Park,July,2013,email,TRUE,2013,TRUE,
4775,ADULT,210,66,35 to 44 years,Merced,November,2015,email,TRUE,2003,FALSE,7
4776,DIGITAL ACCESS CARD,0,0,25 to 34 years,Western Addition,None,None,phone,FALSE,2016,FALSE,8
4777,ADULT,436,687,25 to 34 years,Chinatown,July,2016,email,TRUE,2008,FALSE,10
4778,ADULT,69,174,25 to 34 years,Sunset,April,2014,email,TRUE,2012,FALSE,4
4779,ADULT,7,0,20 to 24 years,Mission,November,2013,print,FALSE,2009,FALSE,
4780,WELCOME,1,0,25 to 34 years,Mission,December,2014,email,TRUE,2014,FALSE,8
4781,ADULT,3,4,45 to 54 years,Excelsior,November,2013,email,TRUE,2012,FALSE,11
4782,SENIOR,1,0,65 to 74 years,Eureka Valley/Harvey Milk Memorial,December,2013,email,TRUE,2013,FALSE,5
4783,ADULT,33,0,25 to 34 years,Eureka Valley/Harvey Milk Memorial,July,2016,email,TRUE,2016,FALSE,8
4784,ADULT,49,85,25 to 34 years,Bernal Heights,January,2015,email,TRUE,2013,FALSE,9
4785,ADULT,203,243,25 to 34 years,Sunset,July,2016,email,TRUE,2005,FALSE,1
4786,ADULT,115,3,45 to 54 years,Main Library,January,2014,phone,FALSE,2013,FALSE,10
4787,SENIOR,13,11,65 to 74 years,Eureka Valley/Harvey Milk Memorial,December,2014,email,TRUE,2003,FALSE,
4788,ADULT,6,1,45 to 54 years,Parkside,August,2012,email,TRUE,2005,FALSE,4
4789,ADULT,4,3,45 to 54 years,Excelsior,March,2014,email,TRUE,2013,FALSE,
4790,ADULT,34,10,25 to 34 years,Glen Park,May,2016,email,TRUE,2014,FALSE,7
4791,SENIOR,2,0,65 to 74 years,Main Library,March,2015,email,TRUE,2013,FALSE,5
4792,VISITOR,5,0,35 to 44 years,Chinatown,August,2014,email,TRUE,2014,TRUE,
4793,ADULT,102,46,35 to 44 years,Mission Bay,June,2014,email,TRUE,2011,TRUE,
4794,ADULT,28,0,20 to 24 years,Anza,October,2015,email,TRUE,2003,FALSE,11
4795,ADULT,67,8,25 to 34 years,West Portal,February,2014,email,TRUE,2010,FALSE,7
4796,ADULT,15,0,20 to 24 years,Bayview/Linda Brooks-Burton,August,2015,email,TRUE,2013,FALSE,10
4797,ADULT,10,0,25 to 34 years,Potrero,July,2016,email,TRUE,2010,FALSE,10
4798,ADULT,72,26,25 to 34 years,Sunset,April,2016,print,TRUE,2003,FALSE,4
4799,ADULT,27,11,25 to 34 years,Excelsior,June,2015,email,TRUE,2011,FALSE,11
4800,ADULT,19,43,25 to 34 years,Main Library,July,2016,email,TRUE,2014,TRUE,
4801,ADULT,74,70,25 to 34 years,Richmond,August,2013,email,TRUE,2003,FALSE,4
4802,ADULT,11,0,45 to 54 years,Main Library,July,2014,email,TRUE,2003,FALSE,8
4803,ADULT,5,0,20 to 24 years,Ocean View,May,2014,email,TRUE,2011,TRUE,
4804,SENIOR,345,38,65 to 74 years,Chinatown,April,2015,phone,FALSE,2007,FALSE,3
4805,ADULT,234,119,60 to 64 years,Main Library,August,2013,email,TRUE,2004,TRUE,
4806,DIGITAL ACCESS CARD,0,0,45 to 54 years,Chinatown,None,None,email,TRUE,2016,TRUE,
4807,ADULT,118,6,25 to 34 years,Main Library,April,2016,email,TRUE,2009,FALSE,11
4808,ADULT,11,0,25 to 34 years,Main Library,April,2013,email,TRUE,2006,FALSE,8
4809,ADULT,147,45,35 to 44 years,Portola,March,2016,email,TRUE,2014,FALSE,9
4810,ADULT,2320,626,45 to 54 years,Sunset,July,2016,phone,FALSE,2003,FALSE,1
4811,ADULT,1,0,25 to 34 years,Richmond,October,2014,email,TRUE,2014,FALSE,4
4812,ADULT,4,6,25 to 34 years,Parkside,July,2016,email,TRUE,2016,FALSE,4
4813,ADULT,61,4,60 to 64 years,Main Library,July,2016,email,TRUE,2009,TRUE,
4814,SENIOR,11,0,65 to 74 years,Main Library,July,2016,phone,FALSE,2004,FALSE,3
4815,ADULT,16,40,45 to 54 years,Main Library,February,2015,email,TRUE,2014,TRUE,
4816,ADULT,159,53,25 to 34 years,Glen Park,April,2016,email,TRUE,2007,FALSE,8
4817,ADULT,2,5,20 to 24 years,Parkside,May,2016,email,TRUE,2015,FALSE,4
4818,ADULT,73,2,45 to 54 years,Golden Gate Valley,November,2014,email,TRUE,2003,FALSE,2
4819,ADULT,26,1,45 to 54 years,Main Library,December,2012,email,TRUE,2003,FALSE,8
4820,ADULT,5,7,35 to 44 years,Park,July,2016,email,TRUE,2014,FALSE,5
4821,ADULT,12,13,25 to 34 years,Main Library,May,2015,email,TRUE,2014,TRUE,
4822,ADULT,3,0,45 to 54 years,Main Library,April,2005,phone,FALSE,2005,FALSE,10
4823,ADULT,13,27,35 to 44 years,Main Library,January,2016,email,TRUE,2003,FALSE,8
4824,ADULT,2,0,25 to 34 years,Park,April,2015,email,TRUE,2010,FALSE,
4825,ADULT,30,3,60 to 64 years,Anza,June,2013,email,TRUE,2013,FALSE,1
4826,ADULT,31,12,35 to 44 years,Glen Park,August,2015,email,TRUE,2003,FALSE,8
4827,ADULT,3,0,35 to 44 years,Eureka Valley/Harvey Milk Memorial,May,2015,email,TRUE,2013,FALSE,
4828,ADULT,13,0,35 to 44 years,Golden Gate Valley,May,2014,email,TRUE,2014,FALSE,2
4829,ADULT,35,39,35 to 44 years,Park,July,2016,email,TRUE,2013,FALSE,8
4830,ADULT,130,2,45 to 54 years,Glen Park,July,2016,print,FALSE,2003,FALSE,9
4831,ADULT,41,7,35 to 44 years,Mission,July,2016,email,TRUE,2014,FALSE,9
4832,ADULT,4,2,35 to 44 years,Main Library,July,2016,email,TRUE,2016,FALSE,6
4833,ADULT,263,90,55 to 59 years,Anza,February,2015,email,TRUE,2003,FALSE,10
4834,ADULT,285,33,45 to 54 years,Chinatown,April,2016,email,TRUE,2010,FALSE,3
4835,SENIOR,556,1254,65 to 74 years,Richmond,July,2016,phone,TRUE,2003,FALSE,
4836,ADULT,145,93,25 to 34 years,Richmond,July,2016,email,TRUE,2012,FALSE,2
4837,ADULT,6,0,35 to 44 years,Main Library,February,2015,email,TRUE,2009,FALSE,8
4838,ADULT,540,50,55 to 59 years,Main Library,July,2015,email,TRUE,2003,FALSE,7
4839,ADULT,15,8,55 to 59 years,West Portal,November,2012,email,TRUE,2004,FALSE,7
4840,TEACHER CARD,0,0,35 to 44 years,Sunset,None,None,email,TRUE,2015,FALSE,5
4841,ADULT,15,2,35 to 44 years,Mission,July,2013,print,FALSE,2011,FALSE,9
4842,ADULT,11,0,45 to 54 years,Ortega,August,2014,email,TRUE,2014,FALSE,4
4843,SENIOR,808,313,65 to 74 years,Main Library,July,2016,email,TRUE,2003,FALSE,5
4844,ADULT,5,0,60 to 64 years,Mission,November,2012,phone,FALSE,2004,FALSE,9
4845,ADULT,3654,734,35 to 44 years,Main Library,July,2016,email,TRUE,2003,FALSE,5
4846,ADULT,3,3,25 to 34 years,Mission,December,2014,email,TRUE,2007,FALSE,9
4847,ADULT,145,62,45 to 54 years,Main Library,September,2015,email,TRUE,2005,FALSE,5
4848,ADULT,163,145,25 to 34 years,West Portal,July,2016,email,TRUE,2003,FALSE,4
4849,SENIOR,585,109,65 to 74 years,Anza,June,2016,email,TRUE,2003,FALSE,1
4850,SENIOR,28,12,65 to 74 years,Excelsior,January,2014,phone,FALSE,2003,FALSE,
4851,ADULT,25,25,55 to 59 years,Merced,January,2016,email,TRUE,2012,FALSE,7
4852,ADULT,1016,415,60 to 64 years,Parkside,July,2016,email,TRUE,2003,FALSE,4
4853,ADULT,6,0,25 to 34 years,Ingleside,May,2016,print,FALSE,2003,FALSE,7
4854,ADULT,2,0,35 to 44 years,Main Library,May,2014,phone,FALSE,2014,FALSE,5
4855,ADULT,14,3,45 to 54 years,West Portal,July,2014,email,TRUE,2010,FALSE,
4856,ADULT,126,232,35 to 44 years,Mission,June,2016,email,TRUE,2010,FALSE,9
4857,ADULT,322,717,25 to 34 years,Richmond,July,2016,phone,FALSE,2005,FALSE,6
4858,ADULT,18,1,45 to 54 years,West Portal,September,2013,print,FALSE,2007,FALSE,7
4859,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4860,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4861,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4862,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4863,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4864,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4865,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4866,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4867,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4868,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4869,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4870,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4871,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4872,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4873,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4874,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4875,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4876,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4877,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4878,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4879,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4880,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4881,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4882,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4883,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4884,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4885,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4886,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4887,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4888,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4889,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4890,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4891,ADULT,0,0,35 to 44 years,Main Library,None,None,email,TRUE,2015,FALSE,8
4892,ADULT,11,9,20 to 24 years,Excelsior,July,2016,email,TRUE,2012,FALSE,11
4893,WELCOME,1,1,20 to 24 years,Main Library,April,2014,email,TRUE,2014,FALSE,6
4894,ADULT,27,44,35 to 44 years,Western Addition,July,2016,email,TRUE,2011,FALSE,5
4895,ADULT,14,11,25 to 34 years,Sunset,October,2015,email,TRUE,2004,TRUE,
4896,ADULT,1,0,35 to 44 years,Main Library,November,2008,email,TRUE,2008,FALSE,6
4897,ADULT,59,15,35 to 44 years,Main Library,October,2013,email,TRUE,2011,FALSE,2
4898,DIGITAL ACCESS CARD,2,0,25 to 34 years,Main Library,February,2015,email,TRUE,2015,FALSE,9
4899,ADULT,3,2,25 to 34 years,Main Library,June,2013,email,TRUE,2013,FALSE,2
4900,ADULT,254,116,45 to 54 years,Main Library,November,2013,email,TRUE,2003,FALSE,6
4901,ADULT,13,0,35 to 44 years,Park,July,2015,email,TRUE,2012,FALSE,
4902,SENIOR,152,0,65 to 74 years,Parkside,April,2012,phone,FALSE,2006,FALSE,
4903,ADULT,100,2,25 to 34 years,Presidio,November,2014,email,TRUE,2006,FALSE,2
4904,ADULT,717,261,60 to 64 years,Excelsior,July,2016,email,TRUE,2003,FALSE,9
4905,ADULT,4,4,45 to 54 years,Main Library,November,2010,email,TRUE,2010,FALSE,
4906,ADULT,0,0,20 to 24 years,Mission Bay,November,2015,email,TRUE,2015,FALSE,
4907,ADULT,3,4,35 to 44 years,Ingleside,December,2014,phone,TRUE,2014,FALSE,7
4908,ADULT,2530,5301,45 to 54 years,Main Library,July,2016,email,TRUE,2003,FALSE,7
4909,ADULT,1,3,25 to 34 years,Main Library,February,2016,email,TRUE,2015,FALSE,5
4910,ADULT,12,0,25 to 34 years,Sunset,April,2015,email,TRUE,2014,FALSE,5
4911,WELCOME,3,0,20 to 24 years,Ingleside,December,2014,email,TRUE,2014,FALSE,11
4912,ADULT,382,223,45 to 54 years,Ingleside,March,2016,email,TRUE,2003,FALSE,11
4913,ADULT,3,3,20 to 24 years,Sunset,March,2016,email,TRUE,2016,FALSE,4
4914,ADULT,15,1,25 to 34 years,Main Library,July,2015,email,TRUE,2015,TRUE,
4915,ADULT,983,106,20 to 24 years,Sunset,July,2013,email,TRUE,2003,FALSE,7
4916,WELCOME,1,0,25 to 34 years,Richmond,April,2016,email,TRUE,2016,FALSE,1
4917,ADULT,5,2,20 to 24 years,Merced,December,2015,email,TRUE,2015,FALSE,7
4918,ADULT,5,2,25 to 34 years,Main Library,December,2013,email,TRUE,2010,FALSE,4
4919,ADULT,0,0,45 to 54 years,Park,None,None,email,TRUE,2013,FALSE,5
4920,ADULT,0,0,45 to 54 years,Park,None,None,email,TRUE,2013,FALSE,5
4921,ADULT,0,0,45 to 54 years,Park,None,None,email,TRUE,2013,FALSE,5
4922,ADULT,0,0,45 to 54 years,Park,None,None,email,TRUE,2013,FALSE,5
4923,ADULT,0,0,45 to 54 years,Park,None,None,email,TRUE,2013,FALSE,5
4924,ADULT,0,0,45 to 54 years,Park,None,None,email,TRUE,2013,FALSE,5
4925,ADULT,185,231,25 to 34 years,Merced,July,2016,email,TRUE,2003,FALSE,11
4926,ADULT,9,11,35 to 44 years,Marina,September,2015,email,TRUE,2003,FALSE,
4927,SENIOR,1154,40,65 to 74 years,Excelsior,July,2016,email,TRUE,2009,FALSE,11
4928,ADULT,244,84,45 to 54 years,West Portal,June,2016,email,TRUE,2011,FALSE,11
4929,ADULT,1,0,35 to 44 years,Golden Gate Valley,January,2013,email,TRUE,2012,FALSE,
4930,WELCOME,1,0,45 to 54 years,Mission,January,2016,email,TRUE,2014,FALSE,8
4931,ADULT,0,0,35 to 44 years,Glen Park,None,None,email,TRUE,2016,FALSE,
4932,ADULT,0,0,35 to 44 years,Glen Park,None,None,email,TRUE,2016,FALSE,
4933,ADULT,0,0,35 to 44 years,Glen Park,None,None,email,TRUE,2016,FALSE,
4934,ADULT,1063,296,45 to 54 years,Excelsior,July,2016,email,TRUE,2004,FALSE,11
4935,ADULT,52,6,20 to 24 years,Chinatown,August,2011,print,TRUE,2009,FALSE,3
4936,SENIOR,741,80,65 to 74 years,Bernal Heights,July,2016,email,TRUE,2003,FALSE,8
4937,ADULT,27,17,25 to 34 years,Sunset,March,2016,email,TRUE,2013,FALSE,4
4938,ADULT,795,389,35 to 44 years,Noe Valley/Sally Brunn,July,2016,email,TRUE,2003,FALSE,7
4939,ADULT,34,23,60 to 64 years,Richmond,November,2015,phone,FALSE,2005,FALSE,
4940,ADULT,20,12,35 to 44 years,Mission,January,2015,email,TRUE,2011,TRUE,
4941,ADULT,1,0,60 to 64 years,Main Library,April,2014,email,TRUE,2013,TRUE,
4942,ADULT,7,1,35 to 44 years,Presidio,December,2014,email,TRUE,2011,FALSE,2
4943,ADULT,12,0,45 to 54 years,Chinatown,September,2012,email,TRUE,2012,FALSE,3
4944,ADULT,173,102,25 to 34 years,Eureka Valley/Harvey Milk Memorial,June,2015,email,TRUE,2010,FALSE,8
4945,ADULT,84,93,20 to 24 years,Portola,July,2016,email,TRUE,2003,FALSE,9
4946,ADULT,46,0,25 to 34 years,Main Library,May,2014,print,FALSE,2011,FALSE,5
4947,ADULT,210,1,45 to 54 years,Chinatown,September,2013,email,TRUE,2003,FALSE,3
4948,ADULT,133,76,35 to 44 years,Ortega,August,2014,email,TRUE,2003,FALSE,4
4949,ADULT,0,0,35 to 44 years,Main Library,March,2015,email,TRUE,2014,TRUE,
4950,ADULT,88,20,25 to 34 years,Chinatown,June,2015,email,TRUE,2004,FALSE,5
4951,ADULT,3,0,25 to 34 years,Presidio,May,2016,email,TRUE,2014,FALSE,2
4952,ADULT,20,14,25 to 34 years,Noe Valley/Sally Brunn,July,2016,print,FALSE,2008,FALSE,9
4953,SENIOR,10,4,65 to 74 years,Marina,April,2014,print,FALSE,2009,FALSE,2
4954,ADULT,183,185,60 to 64 years,Mission,July,2016,email,TRUE,2004,FALSE,9
4955,SENIOR,80,24,65 to 74 years,Main Library,August,2015,email,TRUE,2014,TRUE,
4956,SENIOR,243,1,65 to 74 years,Richmond,August,2013,phone,FALSE,2003,FALSE,
4957,ADULT,124,157,35 to 44 years,Parkside,July,2013,email,TRUE,2005,FALSE,4
4958,ADULT,2,3,20 to 24 years,Main Library,November,2012,email,TRUE,2012,FALSE,5
4959,ADULT,22,3,45 to 54 years,Main Library,December,2014,phone,FALSE,2003,FALSE,2
4960,ADULT,0,0,60 to 64 years,Marina,None,None,phone,FALSE,2015,FALSE,2
4961,ADULT,3,0,25 to 34 years,Main Library,January,2015,email,TRUE,2012,FALSE,5
4962,ADULT,148,12,35 to 44 years,Visitacion Valley,December,2015,email,TRUE,2006,FALSE,10
4963,SENIOR,34,3,65 to 74 years,Main Library,December,2015,phone,FALSE,2014,FALSE,9
4964,ADULT,69,69,60 to 64 years,Merced,August,2014,email,TRUE,2003,TRUE,
4965,ADULT,5,0,25 to 34 years,Excelsior,October,2013,email,TRUE,2003,FALSE,11
4966,ADULT,4,0,20 to 24 years,Sunset,June,2015,email,TRUE,2015,FALSE,4
4967,ADULT,3,3,60 to 64 years,Anza,June,2014,phone,FALSE,2014,FALSE,1
4968,ADULT,10,0,35 to 44 years,Mission,August,2013,email,TRUE,2003,FALSE,9
4969,SENIOR,12,11,65 to 74 years,Main Library,February,2016,email,TRUE,2009,TRUE,
4970,ADULT,100,100,45 to 54 years,Sunset,November,2015,email,TRUE,2003,FALSE,4
4971,ADULT,59,0,20 to 24 years,Ocean View,April,2015,email,TRUE,2011,FALSE,11
4972,ADULT,271,64,20 to 24 years,Portola,October,2014,email,TRUE,2003,FALSE,9
4973,ADULT,41,0,55 to 59 years,Mission,July,2016,email,TRUE,2003,FALSE,8
4974,ADULT,1270,33,45 to 54 years,Main Library,April,2013,email,TRUE,2003,FALSE,6
4975,ADULT,14,0,35 to 44 years,Main Library,April,2014,email,TRUE,2003,FALSE,6
4976,ADULT,40,16,45 to 54 years,Chinatown,May,2014,email,TRUE,2011,TRUE,
4977,ADULT,33,38,25 to 34 years,Richmond,May,2014,email,TRUE,2003,FALSE,11
4978,ADULT,3,1,25 to 34 years,Main Library,July,2016,email,TRUE,2016,FALSE,
4979,ADULT,23,12,35 to 44 years,Anza,June,2016,email,TRUE,2007,FALSE,1
4980,SENIOR,101,151,65 to 74 years,Ortega,June,2016,email,TRUE,2003,FALSE,4
4981,ADULT,16,2,35 to 44 years,Noe Valley/Sally Brunn,December,2015,email,TRUE,2014,FALSE,8
4982,ADULT,40,9,35 to 44 years,Excelsior,November,2015,email,TRUE,2013,FALSE,11
4983,ADULT,0,0,55 to 59 years,Chinatown,None,None,phone,FALSE,2015,FALSE,3
4984,TEACHER CARD,6,0,35 to 44 years,Eureka Valley/Harvey Milk Memorial,March,2015,email,TRUE,2014,FALSE,8
4985,ADULT,322,60,55 to 59 years,Chinatown,December,2014,email,TRUE,2003,FALSE,7
4986,ADULT,774,143,60 to 64 years,Eureka Valley/Harvey Milk Memorial,July,2016,email,TRUE,2011,FALSE,8
4987,ADULT,1,0,25 to 34 years,Main Library,November,2014,email,TRUE,2014,FALSE,1
4988,ADULT,1,0,25 to 34 years,Main Library,November,2014,email,TRUE,2014,FALSE,1
4989,ADULT,74,37,25 to 34 years,Ingleside,February,2014,email,TRUE,2009,FALSE,7
4990,ADULT,58,5,45 to 54 years,Ingleside,May,2013,phone,FALSE,2011,FALSE,11
4991,ADULT,11,2,25 to 34 years,Main Library,May,2014,email,TRUE,2013,FALSE,6
4992,ADULT,2,0,25 to 34 years,Marina,November,2014,phone,FALSE,2014,FALSE,
4993,ADULT,148,34,20 to 24 years,Mission,March,2015,email,TRUE,2003,FALSE,9
4994,ADULT,0,0,25 to 34 years,Park,None,None,print,TRUE,2005,FALSE,5
4995,ADULT,636,428,35 to 44 years,Main Library,July,2016,email,TRUE,2010,FALSE,5
4996,ADULT,35,19,45 to 54 years,Main Library,April,2015,email,TRUE,2003,FALSE,9
4997,ADULT,230,185,35 to 44 years,Chinatown,July,2014,email,TRUE,2003,FALSE,
4998,ADULT,6,0,45 to 54 years,Visitacion Valley,February,2016,print,FALSE,2015,FALSE,
4999,ADULT,0,0,55 to 59 years,Mission,September,2015,email,TRUE,2015,FALSE,9
5000,ADULT,94,0,45 to 54 years,Main Library,July,2015,email,TRUE,2010,FALSE,6
5001,ADULT,13,1,25 to 34 years,Marina,November,2013,phone,FALSE,2007,FALSE,2
5002,ADULT,27,16,25 to 34 years,Sunset,August,2015,email,TRUE,2013,FALSE,5
5003,ADULT,104,6,45 to 54 years,Main Library,March,2015,email,TRUE,2014,FALSE,6
5004,ADULT,4,0,45 to 54 years,Ingleside,October,2015,email,TRUE,2014,FALSE,7
5005,ADULT,4,4,25 to 34 years,Mission Bay,November,2014,email,TRUE,2013,FALSE,6
5006,ADULT,1387,0,45 to 54 years,Main Library,July,2016,phone,FALSE,2003,FALSE,
5007,ADULT,42,28,60 to 64 years,West Portal,September,2015,email,TRUE,2013,FALSE,7
5008,ADULT,164,147,25 to 34 years,Mission,August,2013,email,TRUE,2003,FALSE,9
5009,ADULT,62,4,35 to 44 years,Bayview/Linda Brooks-Burton,December,2014,email,TRUE,2010,FALSE,10
5010,ADULT,327,10,55 to 59 years,Eureka Valley/Harvey Milk Memorial,July,2016,email,TRUE,2004,FALSE,8
5011,ADULT,117,7,45 to 54 years,Bernal Heights,March,2014,phone,FALSE,2003,FALSE,5
5012,ADULT,1,0,45 to 54 years,Mission Bay,April,2015,email,TRUE,2015,FALSE,6
5013,ADULT,2,0,25 to 34 years,Park,April,2016,email,TRUE,2015,FALSE,5
5014,ADULT,8,6,25 to 34 years,Richmond,March,2015,email,TRUE,2013,FALSE,1
5015,ADULT,118,104,60 to 64 years,Potrero,June,2016,email,TRUE,2003,FALSE,10
5016,SENIOR,13,3,65 to 74 years,Main Library,February,2015,email,TRUE,2008,FALSE,5
5017,ADULT,197,249,25 to 34 years,Chinatown,July,2016,email,TRUE,2012,FALSE,3
5018,ADULT,116,124,25 to 34 years,Richmond,July,2016,phone,FALSE,2008,FALSE,1
5019,ADULT,63,55,45 to 54 years,Portola,June,2016,email,TRUE,2007,FALSE,10
5020,ADULT,55,1,60 to 64 years,Excelsior,August,2014,phone,FALSE,2010,FALSE,11
5021,ADULT,88,7,25 to 34 years,Main Library,August,2011,print,FALSE,2005,FALSE,10
5022,ADULT,27,9,35 to 44 years,Main Library,April,2009,phone,FALSE,2003,FALSE,8
5023,TEACHER CARD,0,0,60 to 64 years,Marina,None,None,email,TRUE,2015,FALSE,
5024,ADULT,9,6,25 to 34 years,West Portal,June,2014,email,TRUE,2013,FALSE,4
5025,SENIOR,95,0,65 to 74 years,Main Library,March,2014,email,TRUE,2009,FALSE,10
5026,ADULT,129,0,25 to 34 years,Visitacion Valley,April,2014,phone,TRUE,2011,FALSE,10
5027,ADULT,3,6,60 to 64 years,Golden Gate Valley,April,2016,email,TRUE,2016,FALSE,3
5028,WELCOME,1,0,25 to 34 years,Main Library,October,2014,email,TRUE,2014,FALSE,2
5029,ADULT,0,0,25 to 34 years,Sunset,June,2015,email,TRUE,2014,FALSE,2
5030,ADULT,4,8,25 to 34 years,Bernal Heights,September,2007,email,TRUE,2007,FALSE,
5031,ADULT,155,7,35 to 44 years,West Portal,March,2014,email,TRUE,2009,FALSE,7
5032,SENIOR,357,481,65 to 74 years,Chinatown,December,2015,phone,FALSE,2008,FALSE,
5033,ADULT,3,0,25 to 34 years,Noe Valley/Sally Brunn,October,2013,email,TRUE,2013,FALSE,8
5034,WELCOME,0,0,35 to 44 years,Main Library,None,None,phone,FALSE,2013,TRUE,
5035,ADULT,11,0,25 to 34 years,Main Library,July,2016,email,TRUE,2016,FALSE,6
5036,ADULT,10,1,35 to 44 years,Mission,June,2015,email,TRUE,2010,FALSE,9
5037,ADULT,320,647,45 to 54 years,Main Library,July,2016,email,TRUE,2003,TRUE,
5038,ADULT,16,1,25 to 34 years,North Beach,July,2016,email,TRUE,2015,FALSE,3
5039,ADULT,35,18,35 to 44 years,Richmond,November,2015,email,TRUE,2012,FALSE,4
5040,TEACHER CARD,48,64,25 to 34 years,Marina,June,2016,email,TRUE,2010,FALSE,11
5041,ADULT,9,0,25 to 34 years,Marina,November,2013,phone,TRUE,2013,FALSE,
5042,ADULT,3,9,35 to 44 years,Mission Bay,September,2013,email,TRUE,2013,FALSE,6
5043,ADULT,8,1,60 to 64 years,Main Library,November,2014,phone,FALSE,2005,FALSE,10
5044,WELCOME,1,1,55 to 59 years,Main Library,December,2014,email,TRUE,2011,TRUE,
5045,ADULT,68,19,45 to 54 years,Ortega,June,2014,email,TRUE,2011,FALSE,4
5046,ADULT,663,148,20 to 24 years,Parkside,July,2016,email,TRUE,2003,FALSE,4
5047,ADULT,1,1,55 to 59 years,Glen Park,September,2012,email,TRUE,2012,TRUE,
5048,ADULT,30,15,35 to 44 years,Main Library,December,2013,email,TRUE,2004,FALSE,
5049,ADULT,1,0,25 to 34 years,Mission,January,2010,email,TRUE,2009,FALSE,
5050,ADULT,13,2,35 to 44 years,Parkside,June,2016,email,TRUE,2013,FALSE,3
5051,ADULT,15,1,60 to 64 years,Marina,June,2013,email,TRUE,2012,FALSE,
5052,ADULT,5,0,35 to 44 years,Eureka Valley/Harvey Milk Memorial,December,2014,email,TRUE,2011,FALSE,9
5053,ADULT,19,25,25 to 34 years,Western Addition,October,2014,email,TRUE,2014,FALSE,5
